tau	chr	start	end	name	Kidney	Salivary-gland	Spleen	Heart	Jejunum	Horn	Ileum	Bone-marrow	Skin	Blood	Brain	Testis	Adipose	Duodenal	Rumen	Muscle
NA	NKLS02000125.1	36049	45549	MSTRG.65803.2	0.0	0.0	0.0	0.591009	0.0	0.0	0.0	0.0	0.0	0.0	0.004328	0.005959	0.0	0.0	0.016821	0.0
1.00000	NKLS02000125.1	42092	45549	MSTRG.65803.3	0.450646	0.087893	0.0	1.101286	0.050971	0.0	0.0	0.061458	0.0	0.0	0.911441	0.178019	0.183119	0.154925	0.664921	0.834875
NA	NKLS02000125.1	44804	243037	MSTRG.65803.4	0.012618	0.0	0.0	0.282707	0.00805	0.0	0.0	0.0	0.0	0.0	0.006244	0.020228	0.0	0.006387	0.28279	0.021283
0.97070	NKLS02000125.1	44876	75148	MSTRG.65803.5	0.055922	0.0	0.0	1.242338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.100078	0.775976
1.00000	NKLS02000125.1	94623	243037	MSTRG.65803.6	0.215315	0.0	0.034608	1.36602	0.200661	0.156984	0.0	0.021273	0.024333	0.035317	0.424067	0.37956	0.102184	0.087271	0.890547	0.063055
1.00000	NKLS02000125.1	94919	243037	MSTRG.65803.7	0.029115	0.034026	0.0	0.217175	0.057908	0.090809	0.061848	0.008286	0.018728	0.005938	0.507417	0.329565	0.120394	0.17366	2.158296	0.0
1.00000	NKLS02000125.1	199429	203282	MSTRG.65803.8	0.955716	0.138093	0.0	0.456875	0.205072	0.0	0.0	0.161537	0.0	0.011893	0.723085	0.400758	0.138284	0.298168	1.703202	0.195897
1.00000	NKLS02000125.1	199462	203282	MSTRG.65803.9	1.883019	0.107087	0.0	0.0	0.0	0.0	0.0	0.197652	0.0	0.009398	0.139449	0.238889	0.684127	0.088806	0.383062	0.0
1.00000	NKLS02000125.1	84436	212937	MSTRG.65808.1	0.061049	0.011334	0.055272	0.222286	0.149725	0.0	0.019085	0.0	0.0	0.094654	0.352407	0.140947	0.031267	0.095141	1.97284	0.027263
NA	NKLS02000125.1	108326	164276	MSTRG.65809.1	0.0	0.0	0.0	0.0	0.203725	0.0	0.0	0.0	0.0	0.0	0.051649	0.073296	0.0	0.0	0.912623	0.0
0.94109	NKLS02000125.1	133517	153133	MSTRG.65810.1	0.0	0.004268	0.0	0.026975	0.355711	0.201889	0.09245	0.486202	0.211486	1.685604	0.664285	0.126604	0.57292	0.284249	1.586205	0.029312
NA	NKLS02000125.1	151312	153133	MSTRG.65810.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47537	0.0	0.0	0.0
0.98451	NKLS02000134.1	7154	14182	MSTRG.65814.1	0.0	0.0	0.0	0.0	1.54775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.549997	0.0
0.99398	NKLS02000134.1	7511	14750	MSTRG.65815.1	0.0	0.0	0.0	0.0	1.382902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.244354	0.0
1.00000	NKLS02000134.1	7594	18767	MSTRG.65815.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.003742	0.0
1.00000	NKLS02000134.1	7594	14750	MSTRG.65815.3	0.0	0.0	0.0	0.0	0.530006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.017832	0.0
1.00000	NKLS02000134.1	14270	18767	MSTRG.65815.4	0.0	0.0	0.0	0.0	0.531322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.004314	0.0
1.00000	NKLS02000134.1	27019	36838	MSTRG.65818.1	0.0	0.0	0.0	0.0	0.524047	0.0	0.0	0.0	0.0	0.0	0.0	0.026173	0.0	0.0	4.435188	0.0
0.98454	NKLS02000134.1	29770	36838	MSTRG.65818.2	0.0	0.0	0.0	0.0	3.122987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.763062	0.0
1.00000	NKLS02000134.1	30129	36838	MSTRG.65818.3	0.0	0.0	0.0	0.0	0.145158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.238672	0.0
0.97091	NKLS02000134.1	29770	36838	MSTRG.65819.1	0.0	0.0	0.0	0.0	2.000153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.898276	0.0
1.00000	NKLS02000136.1	3320	4118	MSTRG.65820.1	0.0	0.0	0.0	0.0	0.018824	0.0	0.0	0.0	0.0	0.0	0.0	0.1923	0.0	0.08816	1.797542	0.0
1.00000	NKLS02000138.1	7733	12105	MSTRG.65826.1	0.0	0.0	0.0	0.0	0.221164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.747273	0.0
1.00000	NKLS02000138.1	12167	16362	MSTRG.65827.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.41649	0.0
1.00000	NKLS02000138.1	19417	26938	MSTRG.65828.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.144568	0.0
1.00000	NKLS02000138.1	19417	26938	MSTRG.65828.2	0.0	0.0	0.0	0.0	0.421886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.707367	0.0
1.00000	NKLS02000138.1	26235	27946	MSTRG.65828.3	0.0	0.0	0.0	0.0	0.161944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.913922	0.0
1.00000	NKLS02000138.1	26235	29469	MSTRG.65828.4	0.0	0.0	0.0	0.0	0.121865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.154222	0.0
1.00000	NKLS02000138.1	23689	30904	MSTRG.65830.1	0.0	0.0	0.0	0.0	0.061758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.584314	0.0
1.00000	NKLS02000138.1	26836	29438	MSTRG.65831.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.558121	0.0
0.97273	NKLS02000147.1	747	4000	MSTRG.65833.1	0.0	0.0	0.0	0.0	2.661806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.954272	0.0
1.00000	NKLS02000147.1	13381	17116	MSTRG.65833.10	0.0	0.0	0.0	0.0	0.956017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.920747	0.0
0.99518	NKLS02000147.1	14874	25211	MSTRG.65833.11	0.0	0.0	0.0	0.0	1.131568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.532184	0.0
0.97453	NKLS02000147.1	16324	19821	MSTRG.65833.12	0.0	0.0	0.0	0.0	3.219707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.338364	0.0
1.00000	NKLS02000147.1	19167	26117	MSTRG.65833.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.163723	0.0
1.00000	NKLS02000147.1	19167	25211	MSTRG.65833.14	0.0	0.0	0.0	0.0	0.132079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.386356	0.0
0.96909	NKLS02000147.1	19218	26117	MSTRG.65833.15	0.0	0.0	0.0	0.0	1.38332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01326	0.0
0.97969	NKLS02000147.1	747	3908	MSTRG.65833.2	0.0	0.0	0.0	0.0	1.787661	0.0	0.0	0.0	0.0	0.0	0.0	0.033473	0.0	0.0	6.729897	0.0
0.96370	NKLS02000147.1	857	5292	MSTRG.65833.3	0.0	0.0	0.0	0.0	2.220308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.327634	0.0
0.97089	NKLS02000147.1	1963	3908	MSTRG.65833.4	0.0	0.0	0.0	0.0	4.772786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.845161	0.0
1.00000	NKLS02000147.1	1963	18502	MSTRG.65833.5	0.0	0.0	0.0	0.0	0.718157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.556132	0.0
1.00000	NKLS02000147.1	1968	6836	MSTRG.65833.6	0.0	0.0	0.0	0.0	0.596497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.373009	0.0
0.98461	NKLS02000147.1	4720	12582	MSTRG.65833.7	0.0	0.0	0.0	0.0	1.326214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.397452	0.0
0.94098	NKLS02000147.1	13201	19821	MSTRG.65833.8	0.0	0.0	0.0	0.0	6.993463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.59522	0.0
1.00000	NKLS02000147.1	13381	15798	MSTRG.65833.9	0.0	0.0	0.0	0.0	0.572771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.974692	0.0
0.99296	NKLS02000147.1	3300	16264	MSTRG.65834.1	0.0	0.0	0.0	0.0	1.232819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.248883	0.0
1.00000	NKLS02000147.1	4726	14813	MSTRG.65834.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.031612	0.0
1.00000	NKLS02000147.1	5011	14813	MSTRG.65834.3	0.0	0.0	0.0	0.0	0.274158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.824166	0.0
1.00000	NKLS02000147.1	6253	14813	MSTRG.65834.4	0.0	0.0	0.0	0.0	0.696897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.823352	0.0
NA	NKLS02000147.1	6767	13394	MSTRG.65834.5	0.0	0.0	0.0	0.0	0.037055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.99009	NKLS02000147.1	19228	24659	MSTRG.65835.1	0.0	0.0	0.0	0.0	1.156306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65531	0.0
NA	NKLS02000147.1	19565	26115	MSTRG.65835.2	0.0	0.0	0.0	0.0	0.469123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.040308	0.0
1.00000	NKLS02000147.1	40099	45885	MSTRG.65836.1	0.0	0.0	0.0	0.0	0.151254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.151104	0.0
1.00000	NKLS02000147.1	43841	45885	MSTRG.65836.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.938081	0.0
1.00000	NKLS02000147.1	47930	86741	MSTRG.65837.1	0.0	0.0	0.0	0.0	0.30196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.24807	0.0
1.00000	NKLS02000147.1	62177	65192	MSTRG.65838.1	0.0	0.0	0.0	0.0	0.675406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.941794	0.0
1.00000	NKLS02000147.1	62377	68576	MSTRG.65839.1	0.0	0.0	0.0	0.0	0.942165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.602744	0.0
1.00000	NKLS02000150.1	5001	9258	MSTRG.65844.1	0.0	0.0	0.0	0.0	0.11125	0.0	0.0	0.0	0.0	0.0	0.0	0.021322	0.0	0.0	2.488	0.0
0.93443	NKLS02000149.1	5404	6496	MSTRG.65847.1	0.0	0.0	0.0	0.016053	0.0	0.0	0.0	0.0	23.664963	0.0	0.150442	0.012478	0.0	0.0	24.956789	0.0
0.93581	NKLS02000149.1	5824	6496	MSTRG.65847.10	0.0	0.0	0.0	0.0	17.166252	0.0	0.0	0.0	0.0	0.0	1.392438	0.0	0.0	0.0	11.094343	0.0
1.00000	NKLS02000149.1	5841	6496	MSTRG.65847.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.706949	0.0	0.0	0.0	0.0	0.0	41.404583	0.0
0.99029	NKLS02000149.1	5405	6445	MSTRG.65847.2	0.0	0.0	0.0	0.0	0.234866	0.0	0.0	0.0	1.366674	0.0	0.0	0.0	0.0	0.0	8.548716	0.0
0.68245	NKLS02000149.1	5406	6680	MSTRG.65847.3	0.156275	0.0	0.0	0.332499	17.201023	56.505066	0.0	0.0	98.361198	0.549876	46.965366	0.190169	1.682195	6.203713	80.965759	80.542908
0.95202	NKLS02000149.1	5406	6445	MSTRG.65847.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.220314	0.0	0.051197	0.0	0.0	0.0	12.709187	0.0
0.88070	NKLS02000149.1	5409	6496	MSTRG.65847.5	0.0	0.0	0.0	0.0	0.0	69.968666	0.0	0.0	35.287304	0.0	0.0	0.0	0.0	0.0	56.720642	0.0
0.89822	NKLS02000149.1	5409	6445	MSTRG.65847.6	0.0	0.0	0.0	0.0	0.0	6.686661	0.0	0.0	9.978722	0.0	15.666245	0.0	0.0	0.0	0.0	0.0
0.83845	NKLS02000149.1	5411	6445	MSTRG.65847.7	0.0	0.0	48.093933	0.0	0.0	0.980229	0.0	0.0	26.42271	0.0	29.043066	0.0	0.0	3.47557	128.22084	0.0
0.88355	NKLS02000149.1	5820	6445	MSTRG.65847.8	0.0	0.0	0.0	0.0	0.0	23.893436	0.0	0.0	22.520315	0.0	36.591854	0.0	0.0	0.0	0.0	0.0
0.79358	NKLS02000149.1	5823	6496	MSTRG.65847.9	0.0	0.0	13.429972	0.0	10.550594	0.088044	0.0	56.233143	0.11662	0.373436	2.382496	0.0	0.0	0.036788	27.20648	70.004128
0.97119	NKLS02000151.1	9901	19136	MSTRG.65848.1	0.054561	0.058641	0.230187	0.0	0.849689	0.057438	0.456718	0.693889	1.099418	1.245282	0.137914	0.082044	0.037062	0.03628	0.354616	0.0
NA	NKLS02000151.1	13018	19136	MSTRG.65848.2	0.0	0.001848	0.155721	0.0	0.0	0.0	0.0	0.0	0.011762	0.590822	0.0	0.008797	0.0	0.0	0.0	0.0
1.00000	NKLS02000156.1	20140	24571	MSTRG.65850.1	0.0	0.0	0.0	0.0	0.113201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.235651	0.0
1.00000	NKLS02000156.1	41692	51605	MSTRG.65851.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.265968	0.0
1.00000	NKLS02000156.1	51175	90763	MSTRG.65851.2	0.0	0.0	0.0	0.0	0.692052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.474615	0.0
NA	NKLS02000156.1	200910	203750	MSTRG.65854.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.99093	0.0
0.99110	NKLS02000161.1	35607	50170	MSTRG.65856.1	0.0	0.0	0.0	0.0	1.543225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.752716	0.0
1.00000	NKLS02000162.1	8813	18105	MSTRG.65857.3	0.0	0.0	0.0	0.0	0.067238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.245892	0.0
1.00000	NKLS02000162.1	14993	19421	MSTRG.65858.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.62751	0.0
1.00000	NKLS02000163.1	4838	6687	MSTRG.65860.1	0.0	0.0	0.0	0.0	0.256401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.877412	0.0
1.00000	NKLS02000163.1	11633	17813	MSTRG.65863.1	0.0	0.0	0.0	0.0	0.168414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.109061	0.0
1.00000	NKLS02000172.1	29244	54879	MSTRG.65870.1	0.0	0.0	0.0	0.0	2.110619	0.0	0.0	0.09913	0.0	0.0	0.0	0.0	0.0	0.0	0.513573	0.0
1.00000	NKLS02000172.1	49948	80896	MSTRG.65872.1	0.0	0.0	0.0	0.0	1.770194	0.0	0.0	0.0	0.0	0.0	0.0	0.018917	0.0	0.0	0.374283	0.0
1.00000	NKLS02000172.1	84045	87680	MSTRG.65873.1	0.0	0.0	0.0	0.0	1.104266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.911939	0.0
1.00000	NKLS02000173.1	42519	53715	MSTRG.65875.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.109264	0.0
0.98893	NKLS02000178.1	3	1999	MSTRG.65879.1	0.019004	0.027368	0.0	0.0	0.019573	0.02631	0.0	0.0	1.279041	0.0	0.295668	0.103642	0.0	0.017236	4.399888	0.0
NA	NKLS02000183.1	346	1971	MSTRG.65883.1	0.0	0.0	0.0	0.0	0.194572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.513302	0.0
1.00000	NKLS02000183.1	481	3716	MSTRG.65884.1	0.0	0.0	0.0	0.0	0.986376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.461951	0.0
1.00000	NKLS02000195.1	3592	6640	MSTRG.65892.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61259	0.0
0.96291	NKLS02000191.1	19501	38745	MSTRG.65893.1	0.0	0.0	0.0	0.0	4.033988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.265399	0.0
0.96987	NKLS02000191.1	19554	30390	MSTRG.65893.2	0.0	0.0	0.0	0.0	1.896215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.119892	0.0
0.96736	NKLS02000191.1	37748	41206	MSTRG.65893.3	0.0	0.0	0.0	0.0	5.812095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.412476	0.0
1.00000	NKLS02000191.1	37748	40186	MSTRG.65893.4	0.0	0.0	0.0	0.0	0.373795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.580969	0.0
1.00000	NKLS02000191.1	37748	40186	MSTRG.65893.5	0.0	0.0	0.0	0.0	0.458349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.138581	0.0
0.96296	NKLS02000191.1	39042	41206	MSTRG.65893.6	0.0	0.0	0.0	0.0	3.998246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.117416	0.0
0.98346	NKLS02000191.1	28630	40553	MSTRG.65894.1	0.0	0.0	0.0	0.0	1.790513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.464564	0.0
1.00000	NKLS02000191.1	29656	41246	MSTRG.65894.2	0.0	0.0	0.0	0.0	0.212759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.689811	0.0
0.96354	NKLS02000191.1	37710	41246	MSTRG.65894.3	0.0	0.0	0.0	0.0	2.978175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.354514	0.0
0.98579	NKLS02000191.1	37710	41403	MSTRG.65894.4	0.0	0.0	0.0	0.0	1.660889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.807227	0.0
0.96547	NKLS02000191.1	37710	41246	MSTRG.65894.5	0.0	0.0	0.0	0.0	3.155855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.199215	0.0
1.00000	NKLS02000191.1	37710	40553	MSTRG.65894.6	0.0	0.0	0.0	0.0	0.302611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.464686	0.0
0.97688	NKLS02000195.1	11709	25954	MSTRG.65898.1	0.0	0.0	0.0	0.0	2.609868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.899941	0.0
1.00000	NKLS02000195.1	19843	23033	MSTRG.65899.1	0.0	0.0	0.0	0.0	0.148341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.021462	0.0
1.00000	NKLS02000195.1	26945	30205	MSTRG.65900.1	0.0	0.0	0.0	0.0	0.047039	0.0	0.0	0.0	0.0	0.0	0.0	0.027404	0.0	0.0	3.375859	0.0
1.00000	NKLS02000195.1	30455	40024	MSTRG.65902.1	0.0	0.0	0.0	0.0	0.172726	0.0	0.0	0.0	0.0	0.0	0.062797	0.0	0.0	0.0	6.620547	0.0
1.00000	NKLS02000195.1	30501	42141	MSTRG.65902.2	0.0	0.0	0.0	0.0	0.433965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.321934	0.0
1.00000	NKLS02000195.1	30909	38162	MSTRG.65903.1	0.0	0.0	0.0	0.0	0.330343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.363459	0.0
1.00000	NKLS02000195.1	33355	46606	MSTRG.65903.2	0.0	0.0	0.0	0.0	0.072685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.270596	0.0
1.00000	NKLS02000195.1	33355	43544	MSTRG.65903.3	0.0	0.0	0.0	0.0	0.441025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.498968	0.0
1.00000	NKLS02000195.1	33355	46606	MSTRG.65903.4	0.0	0.0	0.0	0.0	0.208309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.049515	0.0
1.00000	NKLS02000195.1	36511	38162	MSTRG.65903.5	0.0	0.0	0.0	0.0	0.36795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.941779	0.0
1.00000	NKLS02000195.1	36511	38162	MSTRG.65903.6	0.0	0.0	0.0	0.0	0.171675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.20653	0.0
1.00000	NKLS02000195.1	36511	42359	MSTRG.65903.7	0.0	0.0	0.0	0.0	0.118584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.246706	0.0
NA	NKLS02000195.1	36511	46606	MSTRG.65903.8	0.0	0.0	0.0	0.0	0.092104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58477	0.0
1.00000	NKLS02000195.1	41757	43544	MSTRG.65903.9	0.0	0.0	0.0	0.0	0.053897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.233774	0.0
1.00000	NKLS02000195.1	45745	47420	MSTRG.65904.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.413415	0.0
NA	NKLS02000198.1	10007	17482	MSTRG.65905.1	0.0	0.0	0.0	0.0	0.061904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.997463	0.0
1.00000	NKLS02000198.1	15995	20540	MSTRG.65906.1	0.0	0.0	0.0	0.0	0.222595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.59142	0.0
NA	NKLS02000198.1	18558	20515	MSTRG.65906.2	0.0	0.0	0.0	0.0	0.032766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.990206	0.0
1.00000	NKLS02000198.1	20565	21329	MSTRG.65907.1	0.0	0.0	0.0	0.0	0.036832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.985325	0.0
0.98661	NKLS02000201.1	39	3919	MSTRG.65910.1	0.0	0.0	0.0	0.001388	2.177939	0.0	0.0	0.0	0.0	0.014616	0.000729	0.0	0.0	0.0	48.239841	0.0
1.00000	NKLS02000201.1	372	3919	MSTRG.65910.2	0.0	0.0	0.0	0.0	0.438452	0.0	0.0	0.0	0.0	0.0	0.02877	0.0	0.0	0.0	9.157866	0.0
0.98645	NKLS02000201.1	372	3919	MSTRG.65910.3	0.0	0.0	0.0	0.032226	1.862771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.333588	0.0
0.96146	NKLS02000201.1	376	3919	MSTRG.65910.4	0.0	0.0	0.0	0.0	2.060311	0.0	0.0	0.0	0.0	0.0	0.019658	0.0	0.0	0.0	3.491802	0.0
0.99409	NKLS02000201.1	402	3919	MSTRG.65910.5	0.0	0.0	0.0	0.02787	1.47238	0.0	0.0	0.0	0.0	0.034796	0.0	0.0	0.0	0.0	78.461563	0.0
1.00000	NKLS02000201.1	974	4216	MSTRG.65910.6	0.0	0.0	0.0	0.0	0.556523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.380321	0.0
1.00000	NKLS02000201.1	980	4162	MSTRG.65910.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.658215	0.0
1.00000	11	2042846	2043584	MSTRG.6591.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44413	0.0	0.0	0.0	4.221913	0.0
0.97897	NKLS02000201.1	424	3867	MSTRG.65911.1	0.0	0.0	0.0	0.0	2.19776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.139318	0.0
0.97976	NKLS02000203.1	909	5191	MSTRG.65912.1	0.0	0.0	0.0	0.0	2.581758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.333616	0.0
1.00000	NKLS02000203.1	6001	7039	MSTRG.65913.1	0.0	0.0	0.0	0.0	0.097303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.430147	0.0
1.00000	NKLS02000203.1	7895	11382	MSTRG.65914.1	0.0	0.0	0.0	0.0	0.42052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.303432	0.0
1.00000	NKLS02000205.1	796	7967	MSTRG.65917.1	0.0	0.0	0.0	0.0	0.097887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.235916	0.0
1.00000	NKLS02000205.1	2944	9099	MSTRG.65918.1	0.0	0.0	0.0	0.0	0.063764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47444	0.0
1.00000	NKLS02000209.1	2624	14102	MSTRG.65920.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.583714	0.0
1.00000	NKLS02000209.1	3930	14102	MSTRG.65920.2	0.0	0.0	0.0	0.0	0.316552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.303487	0.0
0.94240	11	2128864	2132360	MSTRG.6592.1	0.283675	0.102535	1.860622	0.101008	0.059725	0.317247	0.167146	0.132514	0.309424	0.170198	0.574225	0.593076	0.101302	0.231476	1.709975	0.0
1.00000	NKLS02000209.1	8059	11102	MSTRG.65921.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.925673	0.0
0.97235	NKLS02000218.1	5982	14233	MSTRG.65932.1	0.015946	0.078073	0.213105	0.0	1.749902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047434	1.261227	0.0
0.95773	NKLS02000218.1	5982	14233	MSTRG.65932.2	0.105662	0.0	0.0	0.0	1.722697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.411823	0.0
NA	NKLS02000218.1	5994	14233	MSTRG.65932.3	0.027063	0.030826	0.070472	0.0	0.374791	0.0	0.03394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.704011	0.0
