tau	chr	start	end	transcript_id	Testis	Duodenal	Muscle	Horn	Spleen	Rumen	Salivary-gland	Blood	Heart	Skin	Kidney	Jejunum	Ileum	Bone-marrow	Adipose	Brain
1.00000	NKLS02000350.1	191392	191466	MSTRG.66104.1	0.0	0.0	0.0	0.0	0.0	1.339272	0.0	0.0	0.0	0.0	0.0	0.070854	0.0	0.0	0.0	0.0
1.00000	NKLS02000351.1	44196	44680	MSTRG.66105.1	0.0	0.0	0.0	0.0	0.0	10.021948	0.0	0.0	0.0	0.0	0.0	0.665247	0.0	0.0	0.0	0.0
1.00000	NKLS02000351.1	13061	13914	MSTRG.66105.2	0.0	0.0	0.0	0.0	0.0	11.891406	0.0	0.0	0.0	0.0	0.0	0.829142	0.0	0.0	0.0	0.0
0.94818	NKLS02000351.1	21768	22667	MSTRG.66105.3	0.0	0.0	0.0	0.0	0.0	4.634233	0.0	0.0	0.0	0.0	0.0	7.189979	0.0	0.0	0.0	0.0
0.97173	NKLS02000351.1	21768	22667	MSTRG.66105.4	0.0	0.0	0.0	0.0	0.0	22.834505	0.0	0.094188	0.0	0.0	0.0	3.767158	0.0	0.0	0.0	0.0
0.95887	NKLS02000351.1	44196	44680	MSTRG.66105.5	0.0	0.0	0.0	0.0	0.0	19.334251	0.0	0.0	0.0	0.0	0.0	6.217186	0.0	0.0	0.0	0.0
0.97138	NKLS02000351.1	43871	44680	MSTRG.66105.6	0.0	0.0	0.0	0.0	0.0	13.900613	0.0	0.0	0.0	0.0	0.0	3.095159	0.0	0.0	0.0	0.0
1.00000	NKLS02000351.1	44196	44680	MSTRG.66105.7	0.0	0.0	0.0	0.0	0.0	4.01707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.96037	NKLS02000351.1	44196	44680	MSTRG.66105.8	0.0	0.0	0.0	0.0	0.0	3.129246	0.0	0.0	0.0	0.0	0.0	1.970251	0.0	0.0	0.0	0.0
0.96896	NKLS02000351.1	43125	43389	MSTRG.66106.1	0.0	0.0	0.0	0.0	0.0	24.868599	0.0	0.0	0.0	0.0	0.0	4.464179	0.0	0.0	0.0	0.0
1.00000	NKLS02000351.1	44383	44678	MSTRG.66106.2	0.0	0.0	0.0	0.0	0.0	1.319283	0.0	0.0	0.0	0.0	0.0	0.742084	0.0	0.0	0.0	0.0
1.00000	NKLS02000354.1	130194	130310	MSTRG.66107.1	0.0	0.0	0.0	0.0	0.0	3.913399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.95774	NKLS02000354.1	137656	137759	MSTRG.66108.1	0.0	0.0	0.0	0.0	0.0	12.408968	0.0	0.0	0.0	0.0	0.0	4.936095	0.0	0.0	0.0	0.0
1.00000	NKLS02000354.1	137841	138010	MSTRG.66109.1	0.0	0.0	0.0	0.0	0.0	39.744595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000354.1	146371	146518	MSTRG.66110.1	0.0	0.0	0.0	0.0	0.0	14.762646	0.0	0.0	0.0	0.0	0.0	0.311083	0.0	0.0	0.0	0.0
1.00000	NKLS02000354.1	155820	156848	MSTRG.66111.1	0.0	0.0	0.0	0.0	0.0	2.826822	0.0	0.0	0.0	0.0	0.0	0.238193	0.0	0.0	0.0	0.0
1.00000	NKLS02000354.1	155820	156848	MSTRG.66111.2	0.0	0.0	0.0	0.0	0.0	3.455853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000354.1	158116	158390	MSTRG.66112.1	0.0	0.0	0.0	0.0	0.0	32.780323	0.0	0.0	0.0	0.0	0.0	0.424966	0.0	0.0	0.0	0.0
1.00000	NKLS02000354.1	158243	158405	MSTRG.66113.1	0.0	0.0	0.0	0.0	0.0	1.143643	0.0	0.0	0.0	0.0	0.0	0.042305	0.0	0.0	0.0	0.0
0.95123	NKLS02000355.1	238931	239166	MSTRG.66131.1	5.398996	0.0	0.0	0.0	0.0	11.078821	0.0	0.254075	0.0	0.278413	0.0	1.075746	0.0	0.0	0.0	0.0
0.94367	NKLS02000355.1	301272	301435	MSTRG.66140.1	0.190897	0.103296	0.0	0.0	0.0	6.804394	0.0	0.0	0.0	0.0	0.0	0.231888	0.0	0.0	0.0	9.672142
0.99851	NKLS02000357.1	3259	3523	MSTRG.66141.1	0.0	0.0	0.0	0.0	0.0	13.471509	0.0	0.0	0.0	0.0	0.0	1.059852	0.0	0.0	0.0	0.0
0.82482	NKLS02000363.1	21425	22449	MSTRG.66151.1	2.257792	0.230344	0.188088	1.076004	0.771653	1.964337	0.626764	0.110876	0.385596	0.827499	0.171478	1.829484	0.038341	4.710405	3.901144	6.906056
NA	NKLS02000363.1	20012	20811	MSTRG.66151.3	0.0	0.0	0.0	0.0	0.0	0.085087	0.008598	0.0	0.0	0.0	0.038902	0.0	0.0	0.342328	0.492619	0.389349
1.00000	NKLS02000366.1	15879	16071	MSTRG.66153.1	0.0	0.0	0.0	0.0	0.0	8.461053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000366.1	14747	14899	MSTRG.66154.1	0.0	0.0	0.0	0.0	0.0	36.105015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000366.1	27396	27620	MSTRG.66156.1	0.0	0.0	0.0	0.0	0.0	4.804612	0.0	0.0	0.0	0.0	0.0	0.214534	0.0	0.0	0.0	0.0
1.00000	NKLS02000368.1	6720	7031	MSTRG.66159.1	0.0	0.0	0.0	0.0	0.0	3.032981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000368.1	18061	18407	MSTRG.66161.1	0.0	0.0	0.0	0.0	0.0	2.244769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000373.1	22867	24149	MSTRG.66172.3	0.079997	0.0	0.0	0.0	0.0	4.844802	0.0	0.0	0.0	0.0	0.0	0.923332	0.0	0.0	0.0	0.0
1.00000	NKLS02000373.1	23245	24149	MSTRG.66172.4	0.0	0.0	0.0	0.0	0.0	1.252707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.94103	NKLS02000375.1	55410	55663	MSTRG.66177.1	0.0	0.0	0.0	0.0	0.0	9.48511	0.0	0.0	0.0	0.0	0.0	7.315309	0.0	0.0	0.0	0.0
0.95358	NKLS02000379.1	26258	26401	MSTRG.66181.1	0.553531	0.0	0.0	0.05953	0.0	520.386902	0.0	1.984824	0.331494	0.0	0.0	39.224144	0.0	0.0	0.0	0.0
0.94969	NKLS02000379.1	26064	26257	MSTRG.66181.2	0.0	0.0	0.0	0.0	0.0	83.207771	0.0	0.0	0.208533	0.0	0.0	28.126038	0.0	0.0	0.0	0.0
1.00000	NKLS02000379.1	26017	26257	MSTRG.66181.3	0.0	0.0	0.0	0.0	0.0	7.678717	0.0	0.0	0.0	0.0	0.0	0.026987	0.0	0.0	0.0	0.0
0.96569	NKLS02000379.1	24196	24227	MSTRG.66181.4	0.229988	0.0	0.0	0.0	0.0	556.045349	0.01042	1.157568	0.249795	0.0	0.068464	22.341837	0.0	0.0	0.0	0.0
1.00000	NKLS02000379.1	26258	26401	MSTRG.66181.5	0.0	0.0	0.0	0.0	0.0	8.087088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000379.1	26258	26401	MSTRG.66181.6	0.0	0.0	0.0	0.0	0.0	24.156445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.88815	NKLS02000379.1	18654	19752	MSTRG.66181.7	0.125076	0.057746	0.0	22.293423	0.0	142.619156	0.0	4.012076	0.0	0.14342	0.0	45.988369	0.0	0.0	0.054037	0.083765
0.91707	NKLS02000379.1	24694	24794	MSTRG.66182.1	0.28618	0.0	0.0	0.0	0.0	52.49773	0.0	16.495802	0.063146	0.0	0.0	8.364847	0.0	0.0	0.0	0.0
1.00000	NKLS02000379.1	25873	25938	MSTRG.66182.2	0.0	0.0	0.0	0.0	0.0	39.021923	0.0	0.012874	0.0	0.0	0.0	0.371649	0.0	0.0	0.0	0.0
1.00000	NKLS02000383.1	115765	116047	MSTRG.66185.1	0.0	0.0	0.0	0.0	0.0	16.920963	0.094681	0.0	0.344406	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.93598	NKLS02000386.1	1602	1817	MSTRG.66188.1	0.0	0.0	0.0	0.0	0.0	6.54409	0.0	0.0	0.0	0.0	0.0	7.072518	0.0	0.0	0.0	0.0
0.99291	NKLS02000386.1	2450	2477	MSTRG.66188.2	0.0	0.0	0.0	0.0	0.0	13.941303	0.0	0.0	0.0	0.0	0.0	1.323377	0.0	0.0	0.0	0.0
0.95735	NKLS02000386.1	1477	1658	MSTRG.66189.1	0.0	0.0	0.0	0.0	0.0	16.582943	0.0	0.0	0.0	0.0	0.0	6.030101	0.0	0.0	0.0	0.0
1.00000	NKLS02000386.1	2095	2124	MSTRG.66190.1	0.0	0.0	0.0	0.0	0.0	4.636547	0.0	0.0	0.0	0.0	0.0	0.025634	0.0	0.0	0.0	0.0
1.00000	NKLS02000391.1	13273	13318	MSTRG.66192.1	0.0	0.0	0.0	0.0	0.0	11.475176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.94954	NKLS02000390.1	6480	6859	MSTRG.66194.1	0.0	0.0	0.0	0.0	0.0	17.113361	0.0	0.0	0.0	0.0	0.0	8.582017	0.0	0.0	0.0	0.0
1.00000	NKLS02000390.1	6594	6859	MSTRG.66194.2	0.0	0.0	0.0	0.0	0.0	1.874564	0.0	0.0	0.0	0.0	0.0	0.296286	0.0	0.0	0.0	0.0
0.93609	NKLS02000390.1	6046	6213	MSTRG.66195.1	0.0	0.0	0.0	0.0	0.0	13.970791	0.0	0.0	0.0	0.0	0.0	12.529404	0.0	0.0	0.0	0.0
0.95886	NKLS02000390.1	5966	6213	MSTRG.66195.2	0.0	0.0	0.0	0.0	0.0	8.645597	0.0	0.0	0.0	0.0	0.0	3.784724	0.0	0.0	0.0	0.0
0.95607	NKLS02000390.1	4640	5050	MSTRG.66195.3	0.0	0.0	0.0	0.0	0.0	9.140055	0.0	0.0	0.0	0.0	0.0	4.298072	0.0	0.0	0.0	0.0
1.00000	NKLS02000396.1	24894	25156	MSTRG.66197.1	0.0	0.0	0.0	0.0	0.0	15.713472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000396.1	24894	25156	MSTRG.66197.2	0.0	0.0	0.0	0.0	0.0	10.062769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98778	NKLS02000393.1	50864	53389	MSTRG.66198.1	0.0	0.0	0.0	0.0	0.0	7.768565	0.0	0.0	0.0	0.0	0.0	1.456163	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	50864	53389	MSTRG.66198.10	0.0	0.0	0.0	0.0	0.0	4.813265	0.0	0.0	0.0	0.0	0.0	0.776232	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	50864	53389	MSTRG.66198.11	0.0	0.0	0.0	0.0	0.0	1.579954	0.0	0.0	0.0	0.0	0.0	0.214697	0.0	0.0	0.0	0.0
NA	NKLS02000393.1	52495	53389	MSTRG.66198.12	0.0	0.0	0.0	0.0	0.0	0.259339	0.0	0.002318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	52495	53389	MSTRG.66198.13	0.0	0.0	0.0	0.0	0.0	0.690056	0.0	0.0	0.0	0.0	0.0	1.83707	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	48059	48667	MSTRG.66198.14	0.0	0.0	0.0	0.0	0.0	0.42139	0.0	0.029358	0.0	0.0	0.0	2.668739	0.0	0.0	0.0	0.0
NA	NKLS02000393.1	48059	48667	MSTRG.66198.15	0.0	0.0	0.0	0.0	0.0	0.150278	0.0	0.0	0.0	0.0	0.0	0.346083	0.0	0.0	0.0	0.0
NA	NKLS02000393.1	52495	53389	MSTRG.66198.17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.469445	0.0	0.0	0.0	0.0
0.97305	NKLS02000393.1	50864	52083	MSTRG.66198.18	0.0	0.0	0.0	0.0	0.0	4.871311	0.0	0.0	0.0	0.0	0.0	1.896512	0.0	0.0	0.0	0.0
0.95078	NKLS02000393.1	45254	45466	MSTRG.66198.19	0.0	0.0	0.0	0.0	0.0	11.250757	0.0	0.0	0.0	0.0	0.0	5.97213	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	50864	53389	MSTRG.66198.2	0.0	0.0	0.0	0.0	0.0	5.935671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.97025	NKLS02000393.1	49688	50059	MSTRG.66198.20	0.0	0.0	0.0	0.0	0.0	16.366137	0.0	0.0	0.0	0.0	0.0	3.480884	0.0	0.0	0.0	0.0
0.97191	NKLS02000393.1	52268	52494	MSTRG.66198.21	0.0	0.0	0.0	0.0	0.0	14.053227	0.0	0.0	0.0	0.0	0.0	3.045558	0.0	0.0	0.0	0.0
NA	NKLS02000393.1	50864	52083	MSTRG.66198.22	0.0	0.0	0.0	0.0	0.0	0.996214	0.0	0.0	0.0	0.0	0.0	0.470184	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	50864	53389	MSTRG.66198.3	0.0	0.0	0.0	0.0	0.0	10.926922	0.0	0.002125	0.0	0.0	0.0	0.199	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	50864	53389	MSTRG.66198.4	0.0	0.0	0.0	0.0	0.0	5.020482	0.0	0.0	0.0	0.0	0.0	0.248805	0.0	0.0	0.0	0.0
0.96716	NKLS02000393.1	52495	53389	MSTRG.66198.5	0.0	0.0	0.0	0.0	0.0	20.996822	0.0	0.0	0.0	0.0	0.0	4.479488	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	50864	53389	MSTRG.66198.6	0.009166	0.0	0.0	0.0	0.0	4.442474	0.0	0.001063	0.0	0.0	0.0	0.054273	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	48059	48667	MSTRG.66198.7	0.0	0.0	0.0	0.0	0.0	5.184371	0.0	0.0	0.0	0.0	0.0	0.196272	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	50864	53389	MSTRG.66198.8	0.0	0.0	0.0	0.0	0.0	4.347624	0.0	0.0	0.0	0.0	0.0	0.154849	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	52495	53819	MSTRG.66198.9	0.0	0.0	0.0	0.0	0.0	10.340898	0.0	0.0	0.0	0.0	0.0	0.473709	0.0	0.0	0.0	0.0
0.96422	NKLS02000393.1	52680	53999	MSTRG.66199.1	0.0	0.0	0.0	0.0	0.0	10.208473	0.0	0.0	0.0	0.0	0.07717	3.478838	0.0	0.0	0.0	0.0
NA	NKLS02000393.1	54993	55103	MSTRG.66199.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.580568	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	51947	52479	MSTRG.66199.12	0.0	0.0	0.0	0.0	0.0	4.514228	0.0	0.0	0.0	0.0	0.0	0.152853	0.0	0.0	0.0	0.0
0.98396	NKLS02000393.1	54993	55103	MSTRG.66199.13	0.0	0.0	0.0	0.0	0.0	49.662239	0.0	0.0	0.0	0.0	0.0	2.559211	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	52480	54601	MSTRG.66199.2	0.010223	0.0	0.0	0.0	0.0	12.229609	0.0	0.0	0.0	0.0	0.0	0.59724	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	52480	53999	MSTRG.66199.3	0.0	0.0	0.0	0.0	0.0	10.786139	0.0	0.0	0.0	0.0	0.059072	0.454171	0.0	0.0	0.0	0.0
0.97055	NKLS02000393.1	40533	41124	MSTRG.66199.5	0.0	0.0	0.0	0.0	0.0	2.949698	0.0	0.0	0.0	0.0	0.0	11.5728	0.0	0.0	0.0	0.0
1.00000	NKLS02000393.1	44250	44504	MSTRG.66199.6	0.0	0.0	0.0	0.0	0.0	1.854816	0.0	0.0	0.0	0.0	0.0	0.303705	0.0	0.0	0.0	0.0
0.98463	NKLS02000393.1	51947	52479	MSTRG.66199.7	0.011719	0.0	0.0	0.0	0.0	10.290196	0.0	0.0	0.0	0.0	0.0	1.711359	0.0	0.0	0.0	0.0
NA	NKLS02000393.1	52680	53999	MSTRG.66199.9	0.0	0.0	0.0	0.0	0.0	0.934432	0.0	0.0	0.0	0.0	0.002375	0.533646	0.0	0.0	0.0	0.0
1.00000	11	2680365	2681111	MSTRG.6620.1	0.374735	0.692278	0.0	0.845594	0.0	0.672831	0.340717	0.634901	0.0	0.0	0.0	3.78823	0.72081	0.0	0.631092	0.444461
1.00000	NKLS02000395.1	9774	10007	MSTRG.66202.1	0.0	0.0	0.0	0.0	0.0	20.39204	0.0	0.0	0.0	0.0	0.0	0.939402	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9774	10007	MSTRG.66202.10	0.0	0.0	0.0	0.0	0.0	3.329738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98826	NKLS02000395.1	9913	10007	MSTRG.66202.11	0.0	0.0	0.0	0.0	0.0	11.416387	0.0	0.0	0.0	0.0	0.0	1.535445	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9913	10007	MSTRG.66202.12	0.0	0.0	0.0	0.0	0.0	10.729634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9083	9588	MSTRG.66202.13	0.0	0.0	0.0	0.0	0.0	4.709367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9913	10007	MSTRG.66202.14	0.0	0.0	0.0	0.0	0.0	13.529481	0.0	0.0	0.0	0.0	0.0	0.601283	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9589	10007	MSTRG.66202.15	0.0	0.0	0.0	0.0	0.0	4.457315	0.0	0.0	0.0	0.0	0.0	0.884258	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9774	10007	MSTRG.66202.16	0.0	0.0	0.0	0.0	0.0	3.31193	0.0	0.0	0.0	0.0	0.0	0.150063	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9589	10007	MSTRG.66202.17	0.0	0.0	0.0	0.0	0.0	2.966689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9913	10007	MSTRG.66202.18	0.0	0.0	0.0	0.0	0.0	1.563839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NA	NKLS02000395.1	9728	9912	MSTRG.66202.19	0.0	0.0	0.0	0.0	0.0	0.334048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9913	10007	MSTRG.66202.2	0.0	0.0	0.0	0.0	0.0	3.976489	0.0	0.0	0.0	0.0	0.0	0.456985	0.0	0.0	0.0	0.0
0.97517	NKLS02000395.1	3323	3783	MSTRG.66202.20	0.0	0.0	0.0	0.0	0.0	35.706738	0.0	0.0	0.0	0.0	0.0	3.788067	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	8061	8139	MSTRG.66202.21	0.0	0.0	0.0	0.0	0.0	8.701132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9083	10007	MSTRG.66202.22	0.0	0.0	0.0	0.0	0.0	4.998444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9913	10007	MSTRG.66202.23	0.0	0.0	0.0	0.0	0.0	7.505741	0.0	0.0	0.0	0.0	0.0	0.412726	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	7923	8139	MSTRG.66202.24	0.0	0.0	0.0	0.0	0.0	13.12822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9083	10007	MSTRG.66202.25	0.0	0.0	0.0	0.0	0.0	6.57236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9959	10007	MSTRG.66202.26	0.0	0.0	0.0	0.0	0.0	2.090697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	8091	8139	MSTRG.66202.27	0.0	0.0	0.0	0.0	0.0	10.984146	0.0	0.0	0.0	0.0	0.0	0.246017	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	4652	4730	MSTRG.66202.28	0.0	0.0	0.0	0.0	0.0	5.742972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	4652	4730	MSTRG.66202.29	0.0	0.0	0.0	0.0	0.0	8.206627	0.0	0.0	0.0	0.0	0.0	0.293608	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9913	10007	MSTRG.66202.3	0.0	0.0	0.0	0.0	0.0	3.570493	0.0	0.0	0.0	0.0	0.0	0.249255	0.0	0.0	0.0	0.0
0.94127	NKLS02000395.1	9083	9588	MSTRG.66202.30	0.0	0.0	0.0	0.0	0.0	1.428379	0.0	0.0	0.0	0.0	0.0	1.369038	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	8015	8139	MSTRG.66202.31	0.0	0.0	0.0	0.0	0.0	22.215544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98228	NKLS02000395.1	9083	9588	MSTRG.66202.32	0.0	0.0	0.0	0.0	0.0	12.993373	0.0	0.0	0.0	0.0	0.0	1.976822	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9959	10007	MSTRG.66202.33	0.0	0.0	0.0	0.0	0.0	4.046085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9083	10007	MSTRG.66202.34	0.0	0.0	0.0	0.0	0.0	7.07042	0.0	0.0	0.0	0.0	0.0	0.246736	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9913	10007	MSTRG.66202.35	0.0	0.0	0.0	0.0	0.0	4.26387	0.0	0.0	0.0	0.0	0.0	0.358085	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	8015	8139	MSTRG.66202.37	0.0	0.0	0.0	0.0	0.0	9.651334	0.0	0.0	0.0	0.0	0.0	0.367856	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9774	10007	MSTRG.66202.4	0.0	0.0	0.0	0.0	0.0	7.785356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98428	NKLS02000395.1	3784	3994	MSTRG.66202.5	0.0	0.0	0.0	0.0	0.0	8.705989	0.0	0.0	0.0	0.0	0.0	1.665511	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	7050	7080	MSTRG.66202.6	0.0	0.0	0.0	0.0	0.0	7.236748	0.0	0.0	0.0	0.0	0.0	0.542459	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9083	10007	MSTRG.66202.7	0.0	0.0	0.0	0.0	0.0	2.128579	0.0	0.0	0.0	0.0	0.0	0.687444	0.0	0.0	0.0	0.0
1.00000	NKLS02000395.1	9913	10007	MSTRG.66202.8	0.0	0.0	0.0	0.0	0.0	1.006554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.98186	NKLS02000395.1	9774	10007	MSTRG.66202.9	0.0	0.0	0.0	0.0	0.0	1.742048	0.0	0.0	0.0	0.0	0.0	1.162996	0.0	0.0	0.0	0.0
0.99332	NKLS02000404.1	32706	33368	MSTRG.66204.1	0.0	0.0	0.0	0.0	0.0	6.963892	0.0	0.117441	0.0	0.0	0.0	1.214755	0.0	0.0	0.238237	0.218532
1.00000	NKLS02000403.1	3395	3522	MSTRG.66205.1	0.0	0.0	0.0	0.0	0.0	6.834461	0.0	0.0	0.0	0.0	0.0	0.276065	0.0	0.0	0.0	0.0
0.94832	NKLS02000403.1	12780	12847	MSTRG.66206.1	0.0	0.0	0.0	0.0	0.0	13.685087	0.0	0.0	0.0	0.0	0.0	29.231359	0.0	0.0	0.0	0.0
1.00000	NKLS02000403.1	15549	15738	MSTRG.66206.2	0.0	0.0	0.0	0.0	0.0	5.426548	0.0	0.0	0.0	0.0	0.0	0.263315	0.0	0.0	0.0	0.0
0.94838	NKLS02000403.1	12780	12847	MSTRG.66206.3	0.0	0.0	0.0	0.0	0.0	4.462956	0.0	0.0	0.0	0.0	0.0	3.184506	0.0	0.0	0.0	0.0
0.98643	NKLS02000403.1	15549	15738	MSTRG.66206.4	0.0	0.0	0.0	0.0	0.0	57.968277	0.0	0.0	0.0	0.0	0.0	2.285368	0.0	0.0	0.0	0.0
0.99300	NKLS02000403.1	15549	15738	MSTRG.66206.5	0.0	0.0	0.0	0.0	0.0	4.702404	0.0	0.0	0.0	0.0	0.0	1.176421	0.0	0.0	0.0	0.0
0.98393	NKLS02000403.1	15500	15738	MSTRG.66206.6	0.0	0.0	0.0	0.0	0.0	44.251175	0.0	0.0	0.0	0.0	0.0	2.493308	0.0	0.0	0.0	0.0
0.96567	NKLS02000402.1	27401	27836	MSTRG.66207.1	3.162202	0.0	0.0	0.0	0.0	35.826851	0.017314	0.0	0.256303	0.0	0.05772	1.996342	0.0	0.0	0.0	0.589934
1.00000	NKLS02000402.1	27224	27836	MSTRG.66207.2	0.256218	0.0	0.0	0.0	0.0	12.041139	0.0	0.0	0.0	0.0	0.144401	0.518688	0.0	0.0	0.054304	0.018823
0.97343	NKLS02000402.1	10646	10854	MSTRG.66209.1	0.251783	0.0	0.0	0.0	0.0	58.398735	0.0	0.0	0.0	0.0	0.0	5.059708	0.0	0.0	0.0	0.0
0.99160	NKLS02000402.1	14177	14412	MSTRG.66209.2	0.10458	0.0	0.0	0.0	0.0	17.793058	0.0	0.0	0.0	0.0	0.0	1.437162	0.0	0.0	0.0	0.0
0.97299	NKLS02000402.1	14177	14412	MSTRG.66209.3	0.246032	0.0	0.0	0.0	0.0	19.494911	0.0	0.0	0.0	0.0	0.0	3.331755	0.0	0.0	0.0	0.0
0.97937	NKLS02000402.1	11816	12497	MSTRG.66210.1	0.652417	0.0	0.0	0.0	0.0	27.701452	0.0	0.0	0.0	0.0	0.0	2.795523	0.0	0.0	0.0	0.0
0.96401	NKLS02000402.1	26262	26638	MSTRG.66212.1	0.203419	0.0	0.0	0.0	0.0	14.523222	0.0	0.0	0.0	0.0	0.0	4.239083	0.0	0.0	0.0	0.04609
1.00000	NKLS02000402.1	26639	26934	MSTRG.66212.2	0.321591	0.0	0.0	0.0	0.0	17.321507	0.0	0.0	0.0	0.0	0.0	0.545863	0.0	0.0	0.0	0.0
0.99315	NKLS02000402.1	22773	22859	MSTRG.66213.1	0.018391	0.0	0.0	0.0	0.0	19.623421	0.0	0.0	0.0	0.0	0.0	1.357549	0.0	0.0	0.0	0.0
0.97694	NKLS02000402.1	26306	26934	MSTRG.66213.2	0.098718	0.0	0.0	0.0	0.0	19.98436	0.0	0.0	0.0	0.0	0.0	2.817662	0.0	0.0	0.0	0.0
0.98022	NKLS02000402.1	33484	34887	MSTRG.66215.1	0.238453	0.0	0.0	0.0	0.0	21.804054	0.003409	0.0	0.0	0.0	0.0	2.495664	0.0	0.0	0.0	0.114943
