chr	start	end	transcript_id	Intestine	Testis	Abomasal	Submandibular-gland	Adipose	Retina	Skin	Liver	Ileum	Heart	Horn	Esophagus	Bone	Adrenal-gland	Lung	Muscle	Colon	Jejunum	Uterus	Kindey	Brain	Mammary-gland	Spleen	Rumen
12	10299558	10300674	MSTRG.4727.1	0.079335	1.004391	0.116429	0.303949	0.609122	0.0	0.0	3.702807	0.0	0.461485	0.419808	0.0	0.133256	0.788937	0.074772	0.29877	0.121315	1.222393	0.338729	0.262805	1.208885	0.174739	0.137633	0.703351
12	10299558	10300674	MSTRG.4727.2	0.101309	0.012088	0.0	0.001345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004728	0.0	0.036946	0.0	0.0	0.044437	0.254757	0.0	0.538008	0.051728
12	10513227	10513262	MSTRG.4729.1	0.0	0.0	0.0	3.152205	0.0	4.685644	0.0	0.0	6.843763	0.346599	2.290584	0.0	0.0	0.0	0.0	0.0	0.0	0.697683	6.692341	0.924814	0.854802	0.66359	0.0	0.860265
1	57558341	57558603	MSTRG.473.1	0.0	11.115619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.524461	0.0	0.0	0.292119	0.0	0.483525	0.0	0.0	0.0	0.0	0.618295	0.0	0.0	0.0
12	10870692	10870773	MSTRG.4733.1	2.752359	0.863146	0.92915	1.843627	2.425182	2.91201	0.0	0.335886	58.475574	0.161024	7.042739	1.337447	1.164901	0.0	0.30437	0.585549	7.373007	1.162412	4.098329	0.17353	0.777415	2.11662	0.65255	2.141995
12	11448031	11449147	MSTRG.4735.1	36.616207	44.665707	11.540285	7.208477	20.290817	7.798417	1.788396	14.961826	13.490985	35.449249	18.157291	32.292194	23.408728	51.80566	16.943895	1.73748	21.130503	21.205572	22.778961	49.069366	18.071472	15.872313	24.384382	25.747355
12	11234233	11234360	MSTRG.4737.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.194794	14.635944	0.0	0.0	0.0	0.0	0.0	0.0	2.362086	0.0	0.0	0.0	0.0	0.0
12	11309970	11310043	MSTRG.4738.1	0.174798	1.079281	1.206343	1.040429	6.151069	4.086369	0.0	0.0	0.0	0.292244	0.684028	0.824631	0.0	0.329381	0.621506	0.587592	1.562224	0.55238	14.256819	0.0	0.440429	1.651157	0.125803	0.341942
12	11636167	11655007	MSTRG.4742.1	0.146482	0.368007	0.030534	3.904325	0.266837	3.566355	1.191412	0.0	0.400249	0.230664	1.542685	0.253881	5.171393	0.210578	0.059038	0.435752	0.850719	0.198444	5.31542	0.0	0.599212	0.692167	0.01827	0.207383
12	11746473	11748275	MSTRG.4744.1	0.589436	0.092748	0.0	3.993296	1.33409	30.497238	3.489683	0.480628	0.0	1.043918	2.288208	0.0	0.0	1.12841	0.082978	0.489719	1.310138	0.111262	10.112546	0.0	0.55917	5.658861	0.075656	2.268559
12	11841657	11842608	MSTRG.4746.1	0.040403	0.0	0.0	2.884993	0.0	26.984657	0.0	0.0	0.0	0.401776	0.7639	0.157693	0.200075	0.0	0.026154	0.228797	0.116412	0.0	10.752676	0.0	0.063326	1.42497	0.091459	0.982018
12	11863338	11864543	MSTRG.4747.1	0.098047	0.013511	0.0	3.843133	0.0	26.419516	2.368206	0.647545	0.060042	0.640128	0.752804	2.149687	0.06587	0.09693	0.017028	0.365431	0.04531	0.065937	9.589953	0.0	0.226804	2.001851	0.0	0.73138
12	11937871	11938135	MSTRG.4748.1	0.0	6.618762	0.0	0.0	0.0	1.117879	0.0	0.0	0.0	0.429437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.280209
12	15976094	15976209	MSTRG.4750.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.568531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	15685313	15685478	MSTRG.4756.1	1.334532	0.821299	0.0	1.193195	0.0	0.288342	0.0	0.0	2.507778	0.128802	0.29108	0.0	19.079746	0.0	0.110357	0.0	0.109453	0.531298	0.120177	0.0	0.0	0.18313	0.10877	0.270944
12	13168027	13168613	MSTRG.4760.1	0.0	0.0	0.0	0.0	0.427001	0.150514	0.0	0.0	0.0	0.0	0.42307	0.0	0.169271	0.0	0.0	0.141823	0.230076	0.0	2.676135	0.0	0.0	0.0	0.166394	0.0
12	13167653	13168026	MSTRG.4760.2	0.0	0.0	0.0	0.0	0.034851	0.0	0.0	0.0	0.0	0.0	0.168035	0.0	0.580362	0.0	0.0	0.0	0.023563	0.0	1.195504	0.0	0.0	0.0	0.0	0.0
12	13168027	13168613	MSTRG.4760.3	0.0	0.78118	0.0	0.266558	0.084382	1.654931	0.0	0.0	0.0	0.0	1.554897	0.0	0.304461	0.040468	0.0	0.0	0.0	0.0	1.326361	0.0	0.0	0.406191	0.0	0.064544
12	13168027	13168613	MSTRG.4760.4	0.0	0.0	0.0	0.569181	0.172998	0.108232	0.0	0.0	0.0	0.0	1.627723	0.0	0.006927	0.0	0.0	0.076119	0.145221	0.0	3.866592	0.0	0.0	0.0	0.040548	0.0
12	13306017	13306081	MSTRG.4761.12	0.106506	0.099959	0.148056	0.373301	1.617795	0.641181	0.0	0.155396	0.0	0.493531	5.04408	4.858664	0.0	1.688592	0.283768	0.0	0.491492	0.0	5.196961	18.437059	2.071669	0.504178	0.088515	0.303201
12	13247961	13248411	MSTRG.4761.2	0.0	2.448167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	13376207	13376729	MSTRG.4763.1	0.0	0.0	0.0	7.15236	0.0	0.146055	0.0	0.0	0.0	0.0	3.347112	0.0	0.0	0.0	0.114315	0.0	0.061724	0.050793	0.0	0.270511	0.613148	0.0	0.0	0.0
12	13684989	13685143	MSTRG.4767.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.355146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	13771065	13771178	MSTRG.4769.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.52218	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	14017081	14017145	MSTRG.4773.1	0.0	6.594671	0.0	0.090582	0.0	0.0	0.0	0.0	0.428174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.787843	0.0	0.0
12	14376543	14376656	MSTRG.4774.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.257508	16.305882	0.0	0.0	0.0	0.0	0.0	0.0
12	14402745	14402891	MSTRG.4775.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.126652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.710894	11.113885	0.0	0.0	0.0	2.159058	0.0	0.0
12	14727391	14727415	MSTRG.4777.2	0.0	0.0	0.0	0.181724	0.0	0.0	0.0	0.0	0.318355	0.0	0.0	0.0	0.960353	0.0	0.0	0.591856	1.220442	0.233882	0.0	0.090398	0.300335	0.129883	0.0	0.035609
12	14725295	14727415	MSTRG.4778.1	0.117787	0.204627	0.0	0.0	0.0	0.082278	0.0	0.0	0.0	0.334675	0.0	0.0	0.159128	0.0	0.0	0.0	0.288849	1.413071	0.0	0.0	2.309786	0.135478	1.599974	0.461324
1	58112159	58115402	MSTRG.478.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.722761	0.0	0.0	0.0
12	17173092	17173563	MSTRG.4791.4	0.152275	6.571098	0.0	0.083008	0.0	2.97789	0.0	0.0	0.0	0.0	0.194932	0.0	0.0	0.0	0.0	0.266919	0.0	0.0	0.0	0.0	0.412099	0.087388	0.0	0.0
12	17416969	17417117	MSTRG.4792.1	0.576378	4.921654	0.0	0.303099	0.0	5.703219	0.0	0.0	0.0	0.409951	0.325517	0.0	1.179269	0.0	0.0	0.0	0.0	0.0	0.0	0.574284	0.0	0.151964	0.0	1.213321
12	17618872	17618910	MSTRG.4793.1	0.0	0.0	0.0	0.0	0.0	1.37102	0.0	0.0	0.834133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.687892	8.68367	0.0	0.0	0.0	0.0	0.0
12	17705856	17705912	MSTRG.4794.1	0.025661	5.659998	0.0	0.670477	0.0	3.906477	0.0	0.0	0.0	0.261986	0.216386	0.0	0.517296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.711654	0.0	0.49251
12	17997169	17997249	MSTRG.4796.1	0.0	4.406885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	17997169	17997249	MSTRG.4796.2	0.046998	9.181921	0.0	0.421774	0.0	5.283688	0.0	0.0	0.0	0.261867	0.830225	1.143609	0.0	0.0	0.0	0.707864	0.074769	0.0	0.0	0.0	0.0	1.032227	0.0	0.329032
12	19209552	19209682	MSTRG.4799.1	0.0	18.942915	0.0	0.0	0.0	8.323848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.198097	0.0	0.0
12	19447897	19447915	MSTRG.4800.1	0.028094	0.152453	0.0	0.033788	0.0	12.528601	0.0	0.0	0.0	0.030866	0.09885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.669628	0.0	0.0	0.05762
12	19474367	19475540	MSTRG.4801.1	0.0	0.115626	0.0	0.073567	0.0	11.474196	0.0	0.0	0.0	0.026604	0.13224	0.0	0.0	0.0	0.0	0.054536	0.0	0.0	0.023778	0.0	0.585333	0.0	0.0	0.043583
12	19479755	19480363	MSTRG.4802.1	0.0	0.0	0.079767	0.047821	0.0	13.640696	0.0	0.0	0.0	0.084383	0.10771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019944	0.0	0.0
12	20820966	20821140	MSTRG.4807.1	0.0	7.294439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	20820966	20821140	MSTRG.4807.2	0.0	7.207411	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	20820966	20821140	MSTRG.4807.3	0.0	5.727484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.610509	0.0	0.213797	0.0	0.0
12	22889215	22889877	MSTRG.4815.1	0.0	26.137859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163183	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	22889785	22889903	MSTRG.4816.1	0.0	0.315343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	23286527	23286796	MSTRG.4818.1	0.0	19.020908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147158	0.0	0.0	0.0	0.0	0.0
12	23280423	23280571	MSTRG.4818.2	0.0	10.550422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	23748697	23749062	MSTRG.4820.1	0.0	0.0	0.0	0.112341	0.0	5.291233	0.0	0.0	0.0	0.0	0.702138	0.0	0.0	1.167847	0.0	0.0	0.950045	0.0	0.134281	0.0	5.471862	0.0	0.909094	3.921089
12	23748697	23749062	MSTRG.4820.2	0.0	0.0	0.0	0.0	0.0	0.121097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.869931	0.0	0.0	0.034385
1	58555776	58555827	MSTRG.482.1	0.0	0.0	0.0	0.0	0.974821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.868396	0.075112	0.0	0.0
12	23773432	23774052	MSTRG.4822.1	0.0	0.0	0.0	0.0	0.0	5.994827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.280282	0.0	0.0	0.0	0.0	0.622339	1.608142	4.998011	0.0	0.0	7.4677
12	23773432	23774052	MSTRG.4822.2	0.346197	0.127638	0.0	0.0	0.0	6.54678	0.0	4.755857	0.682474	0.16148	1.223899	0.0	0.271471	0.819543	0.0	0.558859	1.639772	0.0	1.867465	0.0	3.826851	0.0	0.235783	3.602947
12	24366208	24366377	MSTRG.4825.1	0.0	11.553657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.211375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	25367297	25367427	MSTRG.4827.1	0.0	4.557374	0.0	0.13742	0.0	0.302468	0.0	0.0	0.0	0.0	0.477315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	28251206	28251623	MSTRG.4835.1	0.0	5.503827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.238714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	28877138	28877287	MSTRG.4837.1	0.0	13.329771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	30649463	30649926	MSTRG.4839.1	4.391642	0.0	1.848864	0.220907	0.0	0.809981	0.0	2.665681	0.0	3.74435	0.403878	0.0	0.365013	9.398643	0.897488	0.491618	3.558547	0.549954	0.326622	1.683581	1.634627	1.211825	1.195704	5.712155
12	30720630	30720683	MSTRG.4839.3	1.732186	0.0	0.874733	0.732542	0.0	0.760803	0.0	10.304115	1.415986	5.421052	0.72163	0.0	3.342815	0.49487	0.450265	0.0	1.723148	0.559214	1.684327	0.748984	0.977591	0.505691	0.99553	0.460203
12	30724382	30726002	MSTRG.4839.5	6.227769	1.256271	8.134165	1.476568	1.234431	11.091054	2.085197	6.295254	15.008355	7.742437	6.23662	7.256948	2.646426	5.421457	4.651755	7.586264	20.146542	2.922936	6.127598	6.140804	4.711002	4.703712	3.307817	4.6674
12	30726572	30726932	MSTRG.4841.1	1.313922	0.185277	1.305129	0.006407	0.880739	2.913416	0.0	0.32703	0.0	1.284106	0.314965	0.895796	0.042728	4.086699	0.826476	0.327397	7.043411	1.440501	0.514559	0.31364	2.438643	1.311022	0.0644	0.413261
12	30796537	30797669	MSTRG.4842.1	0.0	9.931275	0.0	0.0	0.0	0.309599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.220531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	30988792	30988922	MSTRG.4843.1	0.0	28.118328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231549	0.0	0.0	1.003746	0.0	0.0	0.063233	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	31322210	31322419	MSTRG.4845.1	1.511406	0.0	0.0	0.412938	0.0	0.0	0.0	0.0	0.0	0.0	0.660145	0.0	0.0	0.0	0.0	0.0	0.274814	0.0	0.0	7.421365	1.966385	0.0	0.0	0.535942
12	31753258	31753368	MSTRG.4847.1	0.0	6.267822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	32247010	32247691	MSTRG.4849.1	0.0	8.223217	0.0	0.0	2.734431	1.733337	0.0	0.0	0.0	0.0	0.467268	0.0	0.0	0.0	0.0	0.0	0.296454	0.216937	2.128222	0.0	1.282344	0.0	0.0	0.19461
12	33135444	33135649	MSTRG.4851.1	0.0	4.544567	0.474621	0.10402	0.0	0.0	0.0	0.0	1.334447	0.0	0.145579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	33099900	33100136	MSTRG.4852.1	0.0	4.605791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	31552769	31579799	MSTRG.4853.1	0.683852	2.94385	0.249999	13.544985	0.778323	27.615786	1.86641	1.703816	0.654407	1.70155	2.377894	3.049958	0.831258	0.754711	0.126338	2.742079	1.787472	0.468283	8.371814	0.681117	1.825798	8.316064	0.466713	2.946617
12	31552825	31579799	MSTRG.4853.2	0.0	0.861014	0.015683	0.0	0.164357	0.0	0.0	0.0	0.0	0.0	0.605235	0.0	0.0	0.0	0.0	0.0	0.0	0.452996	3.225348	0.014511	0.568427	0.0	0.0	0.090342
12	31552779	31579799	MSTRG.4853.3	0.132029	1.058271	0.0	0.0	0.0	0.0	0.0	0.085937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.481487	0.01662	0.018245	0.0	0.0	0.009787
12	35006476	35006526	MSTRG.4862.1	1.975225	0.0	0.0	0.13616	0.0	0.0	0.0	0.0	1.846199	0.095621	0.0	0.0	0.0	0.0	0.0	0.0	1.659369	0.152327	0.073974	0.0	0.0	0.0	0.0	0.0
12	35121567	35121742	MSTRG.4864.2	0.0	0.0	0.0	0.653566	0.0	0.0	0.0	0.0	5.484226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.107868	0.0	0.092682	0.0	0.0	0.0	0.0	0.0
12	35151184	35151301	MSTRG.4866.1	1.163839	0.0	0.0	3.716443	0.0	0.0	0.0	0.0	9.438045	0.0	0.838504	0.0	0.0	0.0	0.0	0.0	3.87194	0.642323	0.0	0.0	0.0	1.404338	0.0	0.0
1	58387528	58387864	MSTRG.487.1	1.729553	27.93388	2.748149	1.771498	0.0	1.906007	0.0	2.603092	0.0	0.499995	1.622496	5.18708	0.0	3.078363	1.93915	0.143245	4.508082	2.901355	0.267755	0.271425	4.120475	1.810681	0.0	1.232719
12	33713532	33714981	MSTRG.4872.1	0.583435	0.20345	0.069621	11.672021	1.339532	18.704414	9.261629	0.0	0.0	2.039494	1.321995	0.619051	0.0	0.38858	0.0	1.307309	0.601138	0.275744	9.39074	0.0	0.849966	9.023647	0.0	1.891135
12	33896617	33896751	MSTRG.4873.1	0.009947	5.231843	1.102294	0.903817	0.0	0.0	0.0	0.646065	0.0	2.182958	1.278811	0.0	0.583554	1.323596	1.19944	1.422802	0.934205	0.0	0.813141	0.0	2.366174	0.232613	0.0	0.956082
12	33895862	33896054	MSTRG.4873.2	0.455416	13.03239	0.0	0.042642	1.035454	1.61343	0.0	0.0	0.0	0.0	0.947471	0.0	0.0	3.913913	0.847662	0.984576	0.236131	0.0	0.481376	0.0	1.144315	0.0	0.0	0.407592
12	33935191	33935364	MSTRG.4876.1	0.0	2.708783	0.0	0.171942	0.0	1.053785	0.0	0.0	0.0	0.0	0.233148	0.0	9.19591	0.0	0.0	0.0	0.422553	0.0	0.0	0.0	0.636357	0.0	0.0	0.0
12	37445709	37445885	MSTRG.4882.1	0.050779	0.0	0.0	4.885002	0.066086	10.190566	0.0	0.054954	0.0	0.915758	2.058313	1.059863	0.118377	0.015038	0.0	0.813838	0.146638	0.09902	14.927917	0.0	0.251277	2.165551	0.051313	0.825231
12	37518948	37520248	MSTRG.4884.1	0.060457	0.0	0.0	0.48651	0.0	4.459733	0.0	0.021579	0.0	0.116694	0.532581	0.0	0.0	0.0	0.0	0.514037	0.0	0.01404	13.213126	0.0	0.093321	0.356814	0.011774	0.22794
12	37508555	37510234	MSTRG.4884.2	0.032822	0.0	0.0	3.110141	0.278649	3.46069	0.653992	0.075154	0.0	0.378831	1.123065	0.631194	0.126406	0.0	0.0	0.734471	0.060208	0.05362	4.865304	0.009292	0.184456	0.993039	0.155841	0.273034
12	37641179	37647535	MSTRG.4885.1	0.093047	0.0	0.0	4.761343	0.0	8.346145	1.978923	0.196706	0.0	0.717918	1.435752	8.926358	0.050122	0.016666	0.018635	2.068579	0.099673	0.086336	12.20903	0.21259	0.55178	2.483353	0.21114	0.44391
12	37838200	37843908	MSTRG.4886.1	0.0	0.0	0.0	2.118806	0.099066	5.972455	2.26569	0.096463	0.0	0.363172	0.915675	4.659332	0.0	0.0	0.0	0.840474	0.0	0.050437	9.15701	0.0	0.256938	1.230338	0.071224	0.173622
12	35503713	35505119	MSTRG.4889.1	0.445599	0.0	0.0	0.637573	2.34848	0.145633	0.0	0.0	0.0	1.543201	0.935256	1.323678	0.445318	0.350358	0.062186	1.03155	0.465566	0.233263	11.905771	0.091779	0.0	0.342212	0.0	0.289315
12	35682098	35687437	MSTRG.4890.1	0.004457	0.04462	0.008106	0.478617	0.181028	0.059739	0.507996	0.0	0.0	0.017698	1.315873	0.0	0.230092	0.0	0.0	0.032414	0.0	0.0	35.352825	0.00734	0.052173	0.569051	0.012083	0.108381
12	35782495	35782542	MSTRG.4896.1	0.0	0.0	0.887262	4.44699	0.320706	5.33828	0.0	0.0	0.0	0.0	2.848131	0.0	0.135521	0.353031	0.187837	5.650926	0.960009	0.0	9.505429	0.0	0.0	1.770511	0.937376	13.8198
12	35805285	35805846	MSTRG.4897.1	0.0	22.619627	0.241453	0.0	1.381232	1.317564	0.0	0.0	0.0	1.205876	0.619845	4.088227	0.0	1.391248	0.0	0.052785	1.112	1.372221	0.0	0.246253	2.567983	0.0	0.503914	2.144626
12	35805285	35805846	MSTRG.4897.2	0.48698	8.29087	0.553953	0.313184	0.0	0.157395	5.627585	0.0	0.818007	0.394917	2.797847	0.0	0.895311	2.79322	0.31769	1.182433	0.472136	1.21103	2.341618	1.775843	3.472933	0.704574	1.614325	4.048831
12	35805285	35805846	MSTRG.4897.3	0.0	2.666433	3.753543	0.0	1.462047	2.832808	0.0	0.0	3.454147	0.22824	2.625319	9.441926	0.0	0.032994	0.0	3.361554	0.350318	0.799982	0.0	0.0	2.882618	0.0	0.0	4.259092
12	35826016	35832507	MSTRG.4898.2	8.176344	17.179268	9.154263	3.058606	12.986232	26.242107	3.503174	13.78316	4.521443	9.909495	7.223898	12.116766	3.919011	19.596502	16.205935	3.911464	13.304796	14.068045	4.433053	27.466658	25.037523	3.835253	7.766774	13.514853
12	35826016	35832507	MSTRG.4898.3	6.06615	1.28401	3.883857	6.383463	1.894269	8.922531	10.755516	0.840376	3.435338	5.777587	3.679725	1.900842	1.815582	2.168516	2.41258	0.635183	5.084585	2.277214	8.931561	2.860585	3.377633	5.293627	1.829916	6.25398
12	35852856	35853113	MSTRG.4899.1	1.233565	0.405557	0.233389	2.55211	0.0	5.324272	0.0	0.0	0.0	0.704817	0.923219	0.0	0.0	0.0	0.210768	0.0	1.209654	0.412733	0.854441	0.548222	7.806119	0.141473	1.203951	3.758629
1	59797086	59797330	MSTRG.490.1	0.0	5.984532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	36088174	36088274	MSTRG.4901.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.113017	0.0	0.45437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	38109905	38110023	MSTRG.4903.1	0.625185	0.0	0.0	0.0	0.0	0.112176	0.945381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.819118	0.0	0.0	0.0	0.0	0.0	0.148021
12	38076183	38077773	MSTRG.4903.2	0.846945	0.0	0.0	0.034372	0.0	0.051203	0.0	0.0	0.155684	0.0	0.073935	0.0	0.0	0.0	0.0	0.0	0.0	7.578825	0.0	0.0	0.0	0.01848	0.0	0.131802
12	37983703	37985723	MSTRG.4904.1	2.130345	4.630556	0.020545	0.0	0.0	0.0	0.0	0.0	1.589824	0.0	0.067579	3.088359	0.0	0.0	0.726657	0.0	0.553344	8.996776	0.0	0.0	0.0	0.0	0.0	5.093644
12	37989686	37989911	MSTRG.4904.3	0.0	0.0	0.458029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.980836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.142473
12	39050145	39050224	MSTRG.4905.1	0.0	4.47497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	39457042	39457153	MSTRG.4907.1	0.0	5.897082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	1387084	1388150	MSTRG.49.1	2.993048	3.906463	3.546791	1.320305	3.919887	8.412031	1.872216	6.192065	1.412115	0.62097	2.981174	3.001017	1.893671	2.918082	1.751226	0.727306	5.587636	1.084682	4.318182	0.657337	16.087576	4.215982	0.783216	4.028261
1	59797292	59797326	MSTRG.491.1	0.0	4.69005	0.0	0.0	0.0	1.061675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044516	0.0	0.0
12	41367035	41367145	MSTRG.4914.1	0.0	12.032562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	42068183	42071046	MSTRG.4919.1	0.0	0.0	0.0	0.0	0.0	0.488578	0.0	0.0	0.0	0.0	0.0	0.151409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.160944	0.0	0.0	0.063565
1	59729581	59729720	MSTRG.492.1	0.0	11.584064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121153	0.0	0.0	0.0	0.0	0.0
1	59729581	59729720	MSTRG.492.2	0.0	14.985613	0.0	0.126428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	47804642	47804791	MSTRG.4924.1	0.0	15.862173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.574655	0.0	0.0	0.0	0.0	0.0	0.0	0.213873	0.0	0.0	0.0
12	48229519	48229623	MSTRG.4925.1	0.0	6.797043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.496956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12	46104355	46104772	MSTRG.4928.1	0.0	0.0	0.118509	0.142388	0.250524	18.684334	0.0	0.0	0.0	0.076282	0.095888	0.0	0.0	0.033658	0.0	0.0	0.07244	0.0	0.787268	0.059765	0.470152	0.040375	0.0	0.060303
